1,14,Φωτισμός,Τα πάντα για το σπίτι,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,15,Λευκά Είδη,Ρούχα και Αξεσουάρ,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,16,"Είδη party, δώρων & εποχιακά",Εποχιακά,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,17,Είδη κουζίνας,Τα πάντα για το σπίτι,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,18,Συστήματα ασφαλείας & Αυτοματισμοί,Τα πάντα για το σπίτι,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,19,Είδη καθαρισμού & Οικιακής χρήσης,Τα πάντα για το σπίτι,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,20,Είδη υγιεινής,Τα πάντα για το σπίτι,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,21,Διακόσμηση,Τα πάντα για το σπίτι,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,22,Είδη γραφείου,Τα πάντα για το σπίτι,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,23,Είδη καπνιστού,Είδη καπνιστού,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,24,Τρόφιμα συσκευασμένα,Τρόφιμα,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,25,Ποτά - Κρασιά,Τρόφιμα,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,26,Ανδρικά,Ρούχα και Αξεσουάρ,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,27,Γυναικεία,Ρούχα και Αξεσουάρ,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,28,Τσάντες & Πορτοφόλια,Ρούχα και Αξεσουάρ,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,29,Ρολόγια,Ρούχα και Αξεσουάρ,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,30,Κοσμήματα,Ρούχα και Αξεσουάρ,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,31,Γυαλιά Ηλίου,Ρούχα και Αξεσουάρ,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,32,Αξεσουάρ Ένδυσης,Ρούχα και Αξεσουάρ,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,33,Γάμος,Γάμος,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,34,Αθλητικά,Ρούχα και Αξεσουάρ,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,35,Αθληματα,Χόμπι-Ελεύθερος χρόνος,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,36,Κατοικίδια,Τα πάντα για το σπίτι,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,37,Κυνήγι & Σκοποβολή,Χόμπι-Ελεύθερος χρόνος,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,38,Ποδηλατα & Αξεσουάρ,Χόμπι-Ελεύθερος χρόνος,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,39,Όργανα Γυμναστικής,Χόμπι-Ελεύθερος χρόνος,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,40,Μουσική,Χόμπι-Ελεύθερος χρόνος,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,41,Βιβλία,Χόμπι-Ελεύθερος χρόνος,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,42,Camping,Χόμπι-Ελεύθερος χρόνος,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,43,Ψάρεμα,Χόμπι-Ελεύθερος χρόνος,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,44,Drones & Τηλεκατευθυνόμενα,Ηλεκτρονικά είδη,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,45,Καταδύσεις & Αξεσουάρ,Χόμπι-Ελεύθερος χρόνος,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,46,Ζωγραφική,Χόμπι-Ελεύθερος χρόνος,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,47,Θαλάσσα & Πισίνα,Τα πάντα για το σπίτι,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,48,Περιποίηση,Υγεία,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,49,Συμπληρώματα Διατροφής,Υγεία,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,50,Μακιγιάζ,Υγεία,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,51,Αρώματα,Ρούχα και Αξεσουάρ,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,52,Οπτικά,Υγεία,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,53,Αντιηλική Προστασία & Μαύρισμα,Υγεία,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
1,54,Αδυνάτισμα,Ρούχα και Αξεσουάρ,Άρρεν,22,10,Ναι,Γάμος(δεν κολλάει συνήθως σε μαγάζια που έχουν σχεδόν όλες τις υπόλοιπες καρτέλες),Κανονική,,
2,1,Σταθερή & Κινητή τηλεφωνία,Τεχνολογία,Άρρεν,21,5,Ναι,,Κανονική,,
2,2,Ηλεκτρονικοί Υπολογιστές & Αξεσουάρ/Περιφερειακά,Τεχνολογία,Άρρεν,21,5,Ναι,,Κανονική,,
2,3,Εικόνα,Τεχνολογία,Άρρεν,21,5,Ναι,,Κανονική,,
2,4,Ήχος,Τεχνολογία,Άρρεν,21,5,Ναι,,Κανονική,,
2,5,Gaming,Τεχνολογία,Άρρεν,21,5,Ναι,,Κανονική,,
2,6,Wearables,Τεχνολογία,Άρρεν,21,5,Ναι,,Κανονική,,
2,7,Φωτογραφία & Βίντεο,Τεχνολογία,Άρρεν,21,5,Ναι,,Κανονική,,
2,8,Ηλεκτρονικά,Τεχνολογία,Άρρεν,21,5,Ναι,,Κανονική,,
2,9,Tablets & Αξεσουάρ,Τεχνολογία,Άρρεν,21,5,Ναι,,Κανονική,,
2,10,Οικιακές Συσκευές,Σπίτι και γραφείο,Άρρεν,21,5,Ναι,,Κανονική,,
2,11,Εργαλεία,Διάφορα,Άρρεν,21,5,Ναι,,Κανονική,,
2,12,Έπιπλα,Σπίτι και γραφείο,Άρρεν,21,5,Ναι,,Κανονική,,
2,13,Κήπος,Άθληση και χόμπι,Άρρεν,21,5,Ναι,,Κανονική,,
2,14,Φωτισμός,Σπίτι και γραφείο,Άρρεν,21,5,Ναι,,Κανονική,,
2,15,Λευκά Είδη,Σπίτι και γραφείο,Άρρεν,21,5,Ναι,,Κανονική,,
2,16,"Είδη party, δώρων & εποχιακά",Εποχικά,Άρρεν,21,5,Ναι,,Κανονική,,
2,17,Είδη κουζίνας,Σπίτι και γραφείο,Άρρεν,21,5,Ναι,,Κανονική,,
2,18,Συστήματα ασφαλείας & Αυτοματισμοί,Σπίτι και γραφείο,Άρρεν,21,5,Ναι,,Κανονική,,
2,19,Είδη καθαρισμού & Οικιακής χρήσης,Σπίτι και γραφείο,Άρρεν,21,5,Ναι,,Κανονική,,
2,20,Είδη υγιεινής,Σπίτι και γραφείο,Άρρεν,21,5,Ναι,,Κανονική,,
2,21,Διακόσμηση,Σπίτι και γραφείο,Άρρεν,21,5,Ναι,,Κανονική,,
2,22,Είδη γραφείου,Σπίτι και γραφείο,Άρρεν,21,5,Ναι,,Κανονική,,
2,23,Είδη καπνιστού,Διάφορα,Άρρεν,21,5,Ναι,,Κανονική,,
2,24,Τρόφιμα συσκευασμένα,Τρόφιμα και ποτά,Άρρεν,21,5,Ναι,,Κανονική,,
2,25,Ποτά - Κρασιά,Τρόφιμα και ποτά,Άρρεν,21,5,Ναι,,Κανονική,,
2,26,Ανδρικά,Ένδυση,Άρρεν,21,5,Ναι,,Κανονική,,
2,27,Γυναικεία,Ένδυση,Άρρεν,21,5,Ναι,,Κανονική,,
2,28,Τσάντες & Πορτοφόλια,Ένδυση,Άρρεν,21,5,Ναι,,Κανονική,,
2,29,Ρολόγια,Ένδυση,Άρρεν,21,5,Ναι,,Κανονική,,
2,30,Κοσμήματα,Ένδυση,Άρρεν,21,5,Ναι,,Κανονική,,
2,31,Γυαλιά Ηλίου,Ένδυση,Άρρεν,21,5,Ναι,,Κανονική,,
2,32,Αξεσουάρ Ένδυσης,Ένδυση,Άρρεν,21,5,Ναι,,Κανονική,,
2,33,Γάμος,Εποχικά,Άρρεν,21,5,Ναι,,Κανονική,,
2,34,Αθλητικά,Άθληση και χόμπι,Άρρεν,21,5,Ναι,,Κανονική,,
2,35,Αθληματα,Άθληση και χόμπι,Άρρεν,21,5,Ναι,,Κανονική,,
2,36,Κατοικίδια,Διάφορα,Άρρεν,21,5,Ναι,,Κανονική,,
2,37,Κυνήγι & Σκοποβολή,Άθληση και χόμπι,Άρρεν,21,5,Ναι,,Κανονική,,
2,38,Ποδηλατα & Αξεσουάρ,Άθληση και χόμπι,Άρρεν,21,5,Ναι,,Κανονική,,
2,39,Όργανα Γυμναστικής,Άθληση και χόμπι,Άρρεν,21,5,Ναι,,Κανονική,,
2,40,Μουσική,Άθληση και χόμπι,Άρρεν,21,5,Ναι,,Κανονική,,
2,41,Βιβλία,Άθληση και χόμπι,Άρρεν,21,5,Ναι,,Κανονική,,
2,42,Camping,Άθληση και χόμπι,Άρρεν,21,5,Ναι,,Κανονική,,
2,43,Ψάρεμα,Άθληση και χόμπι,Άρρεν,21,5,Ναι,,Κανονική,,
2,44,Drones & Τηλεκατευθυνόμενα,Τεχνολογία,Άρρεν,21,5,Ναι,,Κανονική,,
2,45,Καταδύσεις & Αξεσουάρ,Άθληση και χόμπι,Άρρεν,21,5,Ναι,,Κανονική,,
2,46,Ζωγραφική,Άθληση και χόμπι,Άρρεν,21,5,Ναι,,Κανονική,,
2,47,Θαλάσσα & Πισίνα,Εποχικά,Άρρεν,21,5,Ναι,,Κανονική,,
2,48,Περιποίηση,Υγεία και περιποίηση,Άρρεν,21,5,Ναι,,Κανονική,,
2,49,Συμπληρώματα Διατροφής,Τρόφιμα και ποτά,Άρρεν,21,5,Ναι,,Κανονική,,
2,50,Μακιγιάζ,Υγεία και περιποίηση,Άρρεν,21,5,Ναι,,Κανονική,,
2,51,Αρώματα,Υγεία και περιποίηση,Άρρεν,21,5,Ναι,,Κανονική,,
2,52,Οπτικά,Ένδυση,Άρρεν,21,5,Ναι,,Κανονική,,
2,53,Αντιηλική Προστασία & Μαύρισμα,Υγεία και περιποίηση,Άρρεν,21,5,Ναι,,Κανονική,,
2,54,Αδυνάτισμα,Υγεία και περιποίηση,Άρρεν,21,5,Ναι,,Κανονική,,
3,1,Σταθερή & Κινητή τηλεφωνία,Τεχνολογία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,2,Ηλεκτρονικοί Υπολογιστές & Αξεσουάρ/Περιφερειακά,Τεχνολογία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,3,Εικόνα,Τεχνολογία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,4,Ήχος,Τεχνολογία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,5,Gaming,Τεχνολογία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,6,Wearables,Τεχνολογία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,7,Φωτογραφία & Βίντεο,Τεχνολογία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,8,Ηλεκτρονικά,Τεχνολογία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,9,Tablets & Αξεσουάρ,Τεχνολογία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,10,Οικιακές Συσκευές,Σπίτι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,11,Εργαλεία,Διάφορα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,12,Έπιπλα,Σπίτι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,13,Κήπος,Σπίτι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,14,Φωτισμός,Σπίτι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,15,Λευκά Είδη,Σπίτι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,16,"Είδη party, δώρων & εποχιακά",Εποχιακά,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,17,Είδη κουζίνας,Σπίτι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,18,Συστήματα ασφαλείας & Αυτοματισμοί,Σπίτι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,19,Είδη καθαρισμού & Οικιακής χρήσης,Σπίτι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,20,Είδη υγιεινής,Περιποίηση και Υγεία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,21,Διακόσμηση,Σπίτι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,22,Είδη γραφείου,Διάφορα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,23,Είδη καπνιστού,Διάφορα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,24,Τρόφιμα συσκευασμένα,Διάφορα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,25,Ποτά - Κρασιά,Διάφορα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,26,Ανδρικά,Μόδα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,27,Γυναικεία,Μόδα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,28,Τσάντες & Πορτοφόλια,Μόδα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,29,Ρολόγια,Μόδα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,30,Κοσμήματα,Μόδα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,31,Γυαλιά Ηλίου,Μόδα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,32,Αξεσουάρ Ένδυσης,Μόδα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,33,Γάμος,Εποχιακά,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,34,Αθλητικά,Μόδα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,35,Αθληματα,Αθλητισμός και Χόμπι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,36,Κατοικίδια,Διάφορα,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,37,Κυνήγι & Σκοποβολή,Αθλητισμός και Χόμπι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,38,Ποδηλατα & Αξεσουάρ,Αθλητισμός και Χόμπι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,39,Όργανα Γυμναστικής,Αθλητισμός και Χόμπι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,40,Μουσική,Αθλητισμός και Χόμπι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,41,Βιβλία,Αθλητισμός και Χόμπι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,42,Camping,Εποχιακά,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,43,Ψάρεμα,Αθλητισμός και Χόμπι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,44,Drones & Τηλεκατευθυνόμενα,Τεχνολογία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,45,Καταδύσεις & Αξεσουάρ,Αθλητισμός και Χόμπι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,46,Ζωγραφική,Αθλητισμός και Χόμπι,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,47,Θαλάσσα & Πισίνα,Εποχιακά,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,48,Περιποίηση,Περιποίηση και Υγεία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,49,Συμπληρώματα Διατροφής,Περιποίηση και Υγεία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,50,Μακιγιάζ,Περιποίηση και Υγεία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,51,Αρώματα,Περιποίηση και Υγεία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,52,Οπτικά,Περιποίηση και Υγεία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,53,Αντιηλική Προστασία & Μαύρισμα,Περιποίηση και Υγεία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
3,54,Αδυνάτισμα,Περιποίηση και Υγεία,Άρρεν,21,5,Ναι,,Πολύ εύκολη,,
4,1,Σταθερή & Κινητή τηλεφωνία,Επικοινωνία,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,2,Ηλεκτρονικοί Υπολογιστές & Αξεσουάρ/Περιφερειακά,Gadgets,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,3,Εικόνα,Ψυχαγωγία,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,4,Ήχος,Ψυχαγωγία,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,5,Gaming,Ψυχαγωγία,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,6,Wearables,Styling,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,7,Φωτογραφία & Βίντεο,Ψυχαγωγία,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,8,Ηλεκτρονικά,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,9,Tablets & Αξεσουάρ,Gadgets,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,10,Οικιακές Συσκευές,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,11,Εργαλεία,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,12,Έπιπλα,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,13,Κήπος,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,14,Φωτισμός,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,15,Λευκά Είδη,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,16,"Είδη party, δώρων & εποχιακά",Ψυχαγωγία,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,17,Είδη κουζίνας,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,18,Συστήματα ασφαλείας & Αυτοματισμοί,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,19,Είδη καθαρισμού & Οικιακής χρήσης,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,20,Είδη υγιεινής,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,21,Διακόσμηση,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,22,Είδη γραφείου,Είδη Σπιτιού,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,23,Είδη καπνιστού,Άλλα,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,24,Τρόφιμα συσκευασμένα,Άλλα,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,25,Ποτά - Κρασιά,Άλλα,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,26,Ανδρικά,Ρούχα,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,27,Γυναικεία,Ρούχα,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,28,Τσάντες & Πορτοφόλια,Styling,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,29,Ρολόγια,Styling,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,30,Κοσμήματα,Styling,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
4,31,Γυαλιά Ηλίου,Άλλα,Άρρεν,22,13,Ναι,Καμία,Κανονική,Αρκετά σαφή,
