2,25,Κολιέ,Γυναικεία αξεσουάρ,Άρρεν,21,5,Ναι,,Κανονική,
2,26,Βραχιόλια,Γυναικεία αξεσουάρ,Άρρεν,21,5,Ναι,,Κανονική,
2,27,Σκουλαρίκια,Γυναικεία αξεσουάρ,Άρρεν,21,5,Ναι,,Κανονική,
2,28,Δαχτυλίδια,Unisex αξεσουάρ,Άρρεν,21,5,Ναι,,Κανονική,
2,29,Καλσόν,Εσώρουχα,Άρρεν,21,5,Ναι,,Κανονική,
2,30,Καπέλα,Unisex αξεσουάρ,Άρρεν,21,5,Ναι,,Κανονική,
2,31,Κασκόλ,Χειμερινή ένδυση,Άρρεν,21,5,Ναι,,Κανονική,
2,32,Γάντια,Χειμερινή ένδυση,Άρρεν,21,5,Ναι,,Κανονική,
2,33,Σκούφοι,Χειμερινή ένδυση,Άρρεν,21,5,Ναι,,Κανονική,
2,34,Λαστιχάκια,Γυναικεία αξεσουάρ,Άρρεν,21,5,Ναι,,Κανονική,
2,35,Κοκαλάκια,Γυναικεία αξεσουάρ,Άρρεν,21,5,Ναι,,Κανονική,
2,36,Κορδέλες/στέκες,Γυναικεία αξεσουάρ,Άρρεν,21,5,Ναι,,Κανονική,
2,37,Ζώνες,Unisex αξεσουάρ,Άρρεν,21,5,Ναι,,Κανονική,
2,38,Ιμάντας τσάντας,Σακίδια,Άρρεν,21,5,Ναι,,Κανονική,
2,39,Μπρελόκ,Unisex αξεσουάρ,Άρρεν,21,5,Ναι,,Κανονική,
2,40,Μποτάκια,Υπόδηση,Άρρεν,21,5,Ναι,,Κανονική,
2,41,Σπορτέξ,Υπόδηση,Άρρεν,21,5,Ναι,,Κανονική,
2,42,Μπότες,Υπόδηση,Άρρεν,21,5,Ναι,,Κανονική,
2,43,Γόβες,Υπόδηση,Άρρεν,21,5,Ναι,,Κανονική,
2,44,Κρέμες σώματος,Σώμα και υγεία,Άρρεν,21,5,Ναι,,Κανονική,
2,45,Αρώματα,Σώμα και υγεία,Άρρεν,21,5,Ναι,,Κανονική,
2,46,Λάδι σώματος,Σώμα και υγεία,Άρρεν,21,5,Ναι,,Κανονική,
2,47,Κάλτσες,Εσώρουχα,Άρρεν,21,5,Ναι,,Κανονική,
2,48,Ρόμπες,Νυχτερινή ένδυση,Άρρεν,21,5,Ναι,,Κανονική,
2,49,Νυχτικά,Νυχτερινή ένδυση,Άρρεν,21,5,Ναι,,Κανονική,
2,50,Φανελάκια,Εσώρουχα,Άρρεν,21,5,Ναι,,Κανονική,
2,51,Σουτιέν,Εσώρουχα,Άρρεν,21,5,Ναι,,Κανονική,
2,52,Σλιπάκια,Εσώρουχα,Άρρεν,21,5,Ναι,,Κανονική,
2,53,Πιτζάμες,Νυχτερινή ένδυση,Άρρεν,21,5,Ναι,,Κανονική,
2,54,Παντόφλες,Υπόδηση,Άρρεν,21,5,Ναι,,Κανονική,
2,55,Σακίδια πλάτης,Σακίδια,Άρρεν,21,5,Ναι,,Κανονική,
2,56,Ισοθερμικά,Χειμερινή ένδυση,Άρρεν,21,5,Ναι,,Κανονική,
2,57,Σορτς,"Παντελόνια, φούστες",Άρρεν,21,5,Ναι,,Κανονική,
2,58,Πουλόβερ,Μπλούζες,Άρρεν,21,5,Ναι,,Κανονική,
2,59,Γραβάτες,Ανδρικά αξεσουάρ,Άρρεν,21,5,Ναι,,Κανονική,
3,1,"Μπλούζες (μακρυμάνικες, κοντομάνικες, αμάνικες)",Ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,2,Ζιβάγκο,Ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,3,Κορμάκια,Εσώρουχα - Ρούχα ύπνου,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,4,Πουκάμισα,Ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,5,Πουκαμίσες,Αποκλειστικά γυναικεία ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,6,T-shirts,Ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,7,Τιραντάκια,Εσώρουχα - Ρούχα ύπνου,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,8,Jeans,Ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,9,Παντελόνες,Αποκλειστικά γυναικεία ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,10,Καμπάνες,Αποκλειστικά γυναικεία ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,11,Μπουφάν,Μπουφάν,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,12,Γούνες,Μπουφάν,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,13,Παλτό,Μπουφάν,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,14,Γιλέκα,Ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,15,Σακάκια / καπαρντίνες,Μπουφάν,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,16,Ζακέτες,Ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,17,Κάπες,Μπουφάν,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,18,Κολάν,Αποκλειστικά γυναικεία ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,19,Φούτερ,Ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,20,Φόρμες,Ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,21,Φορέματα,Αποκλειστικά γυναικεία ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,22,Φούστες,Αποκλειστικά γυναικεία ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,23,Τσάντες,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,24,Πορτοφόλια,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,25,Κολιέ,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,26,Βραχιόλια,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,27,Σκουλαρίκια,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,28,Δαχτυλίδια,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,29,Καλσόν,Εσώρουχα - Ρούχα ύπνου,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,30,Καπέλα,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,31,Κασκόλ,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,32,Γάντια,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,33,Σκούφοι,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,34,Λαστιχάκια,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,35,Κοκαλάκια,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,36,Κορδέλες/στέκες,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,37,Ζώνες,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,38,Ιμάντας τσάντας,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,39,Μπρελόκ,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,40,Μποτάκια,Υπόδηση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,41,Σπορτέξ,Υπόδηση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,42,Μπότες,Υπόδηση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,43,Γόβες,Υπόδηση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,44,Κρέμες σώματος,Περιποίηση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,45,Αρώματα,Περιποίηση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,46,Λάδι σώματος,Περιποίηση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,47,Κάλτσες,Εσώρουχα - Ρούχα ύπνου,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,48,Ρόμπες,Εσώρουχα - Ρούχα ύπνου,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,49,Νυχτικά,Εσώρουχα - Ρούχα ύπνου,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,50,Φανελάκια,Εσώρουχα - Ρούχα ύπνου,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,51,Σουτιέν,Εσώρουχα - Ρούχα ύπνου,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,52,Σλιπάκια,Εσώρουχα - Ρούχα ύπνου,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,53,Πιτζάμες,Εσώρουχα - Ρούχα ύπνου,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,54,Παντόφλες,Εσώρουχα - Ρούχα ύπνου,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,55,Σακίδια πλάτης,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,56,Ισοθερμικά,Ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,57,Σορτς,Αποκλειστικά γυναικεία ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,58,Πουλόβερ,Ένδυση,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
3,59,Γραβάτες,Αξεσουάρ,Άρρεν,21,5,Ναι,Ισοθερμικά,Πολύ εύκολη,
4,1,"Μπλούζες (μακρυμάνικες, κοντομάνικες, αμάνικες)",ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,2,Ζιβάγκο,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,3,Κορμάκια,ΕΣΩΡΟΥΧΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,4,Πουκάμισα,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,5,Πουκαμίσες,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,6,T-shirts,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,7,Τιραντάκια,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,8,Jeans,ΠΑΝΤΕΛΟΝΙΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,9,Παντελόνες,ΠΑΝΤΕΛΟΝΙΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,10,Καμπάνες,ΠΑΝΤΕΛΟΝΙΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,11,Μπουφάν,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,12,Γούνες,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,13,Παλτό,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,14,Γιλέκα,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,15,Σακάκια / καπαρντίνες,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,16,Ζακέτες,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,17,Κάπες,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,18,Κολάν,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,19,Φούτερ,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,20,Φόρμες,ΠΑΝΤΕΛΟΝΙΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,21,Φορέματα,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,22,Φούστες,ΠΑΝΤΕΛΟΝΙΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,23,Τσάντες,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,24,Πορτοφόλια,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,25,Κολιέ,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,26,Βραχιόλια,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,27,Σκουλαρίκια,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,28,Δαχτυλίδια,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,29,Καλσόν,ΕΣΩΡΟΥΧΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,30,Καπέλα,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,31,Κασκόλ,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,32,Γάντια,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,33,Σκούφοι,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,34,Λαστιχάκια,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,35,Κοκαλάκια,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,36,Κορδέλες/στέκες,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,37,Ζώνες,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,38,Ιμάντας τσάντας,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,39,Μπρελόκ,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,40,Μποτάκια,ΠΑΠΟΥΤΣΙΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,41,Σπορτέξ,ΠΑΠΟΥΤΣΙΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,42,Μπότες,ΠΑΠΟΥΤΣΙΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,43,Γόβες,ΠΑΠΟΥΤΣΙΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,44,Κρέμες σώματος,ΚΑΛΛΥΝΤΙΚΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,45,Αρώματα,ΚΑΛΛΥΝΤΙΚΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,46,Λάδι σώματος,ΚΑΛΛΥΝΤΙΚΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,47,Κάλτσες,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,48,Ρόμπες,ΝΥΧΤΑΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,49,Νυχτικά,ΝΥΧΤΑΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,50,Φανελάκια,ΝΥΧΤΑΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,51,Σουτιέν,ΕΣΩΡΟΥΧΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,52,Σλιπάκια,ΕΣΩΡΟΥΧΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,53,Πιτζάμες,ΝΥΧΤΑΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,54,Παντόφλες,ΠΑΠΟΥΤΣΙΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,55,Σακίδια πλάτης,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,56,Ισοθερμικά,ΠΑΝΤΕΛΟΝΙΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,57,Σορτς,ΠΑΝΤΕΛΟΝΙΑ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,58,Πουλόβερ,ΠΑΝΩ ΜΕΡΟΣ,Άρρεν,21,6,Ναι,,Δύσκολη,
4,59,Γραβάτες,ΑΞΕΣΟΥΑΡ,Άρρεν,21,6,Ναι,,Δύσκολη,
5,1,"Μπλούζες (μακρυμάνικες, κοντομάνικες, αμάνικες)",Μπλούζες,Άρρεν,22,13,Ναι,Καμία,Κανονική,Σαφή
5,2,Ζιβάγκο,Μπλούζες,Άρρεν,22,13,Ναι,Καμία,Κανονική,Σαφή
5,3,Κορμάκια,Ολόσωμα,Άρρεν,22,13,Ναι,Καμία,Κανονική,Σαφή
5,4,Πουκάμισα,Μπλούζες,Άρρεν,22,13,Ναι,Καμία,Κανονική,Σαφή
5,5,Πουκαμίσες,Μπλούζες,Άρρεν,22,13,Ναι,Καμία,Κανονική,Σαφή
5,6,T-shirts,Μπλούζες,Άρρεν,22,13,Ναι,Καμία,Κανονική,Σαφή
5,7,Τιραντάκια,Εσώρουχα,Άρρεν,22,13,Ναι,Καμία,Κανονική,Σαφή
5,8,Jeans,Παντελόνια,Άρρεν,22,13,Ναι,Καμία,Κανονική,Σαφή
5,9,Παντελόνες,Παντελόνια,Άρρεν,22,13,Ναι,Καμία,Κανονική,Σαφή
5,10,Καμπάνες,Παντελόνια,Άρρεν,22,13,Ναι,Καμία,Κανονική,Σαφή
5,11,Μπουφάν,Πανωφόρια,Άρρεν,22,13,Ναι,Καμία,Κανονική,Σαφή
